"","iccstatus","astatus","bstatus","cstatus","iccstatus.newer","astatus.new","bstatus.new","cstatus.new","noacc.new","ab_accred","abc_accred","comp","nocomp","punish","nopunish","year","iso3numeric","cname","ht_region","west","ciri_wopol","ciri_wecon","ciri_physint","nhri","cum.nhri","iccprrat","cedawrat","ciri_int.lead","ciri_empinx_new","ciri_civ.lead","p_polity2","latentmean","interstateconflict","internalconflict","wdi_gdppccon","wdi_trade","wdi_pop.1000","INGO_final","p_durable","LJI","coldwar","unworldconference","lead.ciri_wopol","lead.ciri_wecon","leadinternalconflict","leadinterstateconflict","nhri2","eighties","nineties","naughts","tens","logpop","loggdp","logingo","treatment","regions","astatus.old","bstatus.old","cstatus.old","leadconflict","wop_dum","wec_dum","wop_red","leadwop_dum","leadwec_dum","leadwop_red","leadwec_red","wec_red","womsam","leadwomsam","yearcount"
"855","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1987,218,"Ecuador",2,0,1,1,3,0,0,1,1,4,11,13,8,-0.823989830293959,0,0,2543.27721223887,37.7307228547875,9504.132,499,8,0.539,1,0,"1",1,0,0,0,1,0,0,0,9.15948193039486,7.84120876940581,6.21460809842219,TRUE,"Latin America",0,0,0,0,0,0,0,0,0,"0","0","0",2,2,7
"856","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1988,218,"Ecuador",2,0,1,1,4,0,0,1,1,6,13,13,9,-0.714080260847325,0,0,2628.092678353,42.6623014756666,9739.179,530,9,0.5561,1,0,"1",1,0,0,0,1,0,0,0,9.18391210150274,7.87401364471822,6.27476202124194,TRUE,"Latin America",0,0,0,0,0,0,0,0,0,"0","0","0",2,2,8
"857","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1989,218,"Ecuador",2,0,1,1,6,0,0,1,1,4,13,10,9,-0.480469923413674,0,0,2591.15104020276,45.1129811864879,9977.38,559,10,0.5508,1,0,"2",1,0,0,0,1,0,0,0,9.20807580978968,7.85985747303627,6.32793678372919,TRUE,"Latin America",0,0,0,0,0,0,0,1,0,"1","0","0",2,3,9
"858","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1990,218,"Ecuador",2,0,2,1,4,0,0,1,1,5,10,11,9,-0.540186553668005,0,0,2623.21785470193,44.5949122940278,10218.085,585,11,0.5412,1,0,"2",2,0,0,0,0,1,0,0,9.2319144685095,7.87215703196577,6.37331978957701,TRUE,"Latin America",0,0,0,0,1,0,1,1,1,"1","1","0",3,4,10
"859","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1991,218,"Ecuador",2,0,2,2,5,0,0,1,1,3,11,12,9,-0.392705035696287,0,0,2672.26438994194,45.196639984556,10460.988,600,12,0.5238,0,0,"2",2,0,0,0,0,1,0,0,9.25540818822524,7.89068147809304,6.39859493453521,TRUE,"Latin America",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,11
"860","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1992,218,"Ecuador",2,0,2,2,3,0,0,1,1,4,12,10,9,-0.376382468867859,0,0,2666.39745456426,44.8065436522069,10705.67,620,13,0.5146,0,0,"2",1,0,0,0,0,1,0,0,9.27852878664116,7.88848357235921,6.43133108193348,TRUE,"Latin America",0,0,0,0,1,1,1,1,0,"1","0","1",4,3,12
"861","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1993,218,"Ecuador",2,0,2,1,4,0,0,1,1,6,10,12,9,-0.222512271195674,0,0,2658.05004106805,43.1712184234683,10951.2,635,14,0.5225,0,0,"1",1,0,0,0,0,1,0,0,9.3012043182813,7.8853480656829,6.45519856334012,TRUE,"Latin America",0,0,0,0,1,0,1,0,0,"0","0","0",3,2,13
"862","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1994,218,"Ecuador",2,0,1,1,6,0,0,1,1,5,12,13,9,-0.0196717200371017,0,0,2710.52827903642,43.7777474951998,11196.476,638,15,0.5288,0,0,"1",1,0,1,0,0,1,0,0,9.32335436491559,7.90489883178982,6.45990445437753,TRUE,"Latin America",0,0,0,1,0,0,0,0,0,"0","0","0",2,2,14
"863","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1995,218,"Ecuador",2,0,1,1,5,0,0,1,1,4,13,12,9,-0.0121430234196687,1,0,2712.4487913359,45.9112707318244,11440.576,654,16,0.5395,0,1,"2",1,0,0,0,0,1,0,0,9.34492161331664,7.90560711890033,6.48463523563525,TRUE,"Latin America",0,0,0,0,0,0,0,1,0,"1","0","0",2,3,15
"864","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1996,218,"Ecuador",2,0,2,1,4,0,0,1,1,4,12,12,9,-0.0704963244146419,0,0,2702.05213051852,44.2157026832153,11683.48,691,17,0.5411,0,0,"2",1,0,0,0,0,1,0,0,9.36593115721084,7.90176681164214,6.53958595561767,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,16
"865","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,1,1997,218,"Ecuador",2,0,2,1,4,1,1,1,1,6,12,14,8,-0.128176610937344,0,0,2761.90160261723,45.0171863180765,11924.991,694,18,0.5335,0,0,"2",1,0,0,1,0,1,0,0,9.38639156103928,7.92367470792451,6.54391184556479,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,17
"866","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,1,1998,218,"Ecuador",2,0,2,1,6,1,2,1,1,3,14,9,9,-0.136701462686604,0,0,2796.10493775215,43.395107949805,12163.887,711,19,0.5204,0,0,"2",1,0,0,4,0,1,0,0,9.40622675904677,7.93598263403431,6.56807791141198,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,18
"867","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,1,1999,218,"Ecuador",2,0,2,1,3,1,3,1,1,6,9,8,9,-0.194226160725281,0,0,2613.14424976714,49.2012507989376,12398.691,718,20,0.494,0,0,"2",1,0,0,9,0,1,0,0,9.42534618150467,7.86830946865328,6.57786135772105,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,19
"868","A(R)",1,0,0,"A(R)",1,0,0,0,1,1,1,0,0,1,2000,218,"Ecuador",2,0,2,1,6,1,4,1,1,4,8,10,6,-0.116664061036985,0,0,2593.58261857101,59.464699296633,12628.596,776,0,0.4832,0,0,"2",1,0,0,16,0,0,1,0,9.44371904526989,7.86079544929756,6.65544035036765,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,20
"869","A(R)",1,0,0,"A(R)",1,0,0,0,1,1,1,0,0,1,2001,218,"Ecuador",2,0,2,1,4,1,5,1,1,5,10,9,6,-0.192969762702785,0,0,2650.68181695123,50.7450571604332,12852.753,768,1,0.4758,0,0,"2",1,0,0,25,0,0,1,0,9.46131330862212,7.88257217530258,6.64509096950564,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,21
"870","A(R)",1,0,0,"A(R)",1,0,0,0,1,1,1,0,0,1,2002,218,"Ecuador",2,0,2,1,5,1,6,1,1,3,9,11,6,-0.165853187068109,0,0,2712.98343846332,49.3765496413265,13072.056,793,2,0.4728,0,0,"2",1,0,0,36,0,0,1,0,9.47823210105634,7.90580420812991,6.67708346124714,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,22
"871","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2003,218,"Ecuador",2,0,2,1,3,1,7,1,1,5,11,12,6,-0.164744224932742,0,0,2741.23525495693,47.2416292378048,13289.6,828,3,0.4732,0,0,"2",1,0,0,49,0,0,1,0,9.49473705343643,7.91616392076895,6.7202201551353,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,23
"872","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2004,218,"Ecuador",2,0,2,1,5,1,8,1,1,4,12,9,6,-0.0518876033073881,0,0,2918.00327834532,50.6652403671973,13509.645,846,4,0.4696,0,0,"2",1,0,0,64,0,0,1,0,9.51115915377703,7.97865485257261,6.74170069465205,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,24
"873","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2005,218,"Ecuador",2,0,2,1,4,1,9,1,1,4,9,10,6,0.0317738688250743,0,0,3021.94276733003,56.0998297037723,13735.232,867,5,0.4682,0,0,"2",1,0,0,81,0,0,1,0,9.52771948954071,8.01365520398029,6.76619171466035,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,25
"874","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2006,218,"Ecuador",2,0,2,1,4,1,10,1,1,4,10,11,7,0.105278674234506,0,0,3102.55174407772,59.7097831881018,13967.49,862,6,0.4654,0,0,"3",0,0,0,100,0,0,1,0,9.54448776538531,8.03998019512751,6.76041469108343,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"2","0","0",3,3,26
"875","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2007,218,"Ecuador",2,0,3,0,4,1,11,1,1,4,11,9,5,0.18575709261574,0,0,3117.38320307558,62.5871384279303,14205.479,867,7,0.4457,0,0,"3",1,0,0,121,0,0,1,0,9.56138301424071,8.04474921192071,6.76619171466035,TRUE,"Latin America",1,0,0,0,1,0,2,1,0,"2","0","0",3,4,27
"876","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2008,218,"Ecuador",2,0,3,1,4,1,12,1,1,4,9,10,5,0.324280419472745,0,0,3259.9953181694,68.0569473760308,14447.6,901,8,0.4337,0,0,"3",1,0,0,144,0,0,1,0,9.57828358978071,8.08948103821537,6.80461452006262,TRUE,"Latin America",1,0,0,0,1,0,2,1,0,"2","0","0",4,4,28
"877","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2009,218,"Ecuador",2,0,3,1,4,1,13,1,1,5,10,9,5,0.440917868088939,0,0,3224.07742043363,52.1048490230741,14691.31,884,9,0.4215,0,0,"3",1,0,0,169,0,0,1,0,9.59501144150237,8.07840211712034,6.78558764500793,TRUE,"Latin America",1,0,0,0,1,0,2,1,0,"2","0","0",4,4,29
"878","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2010,218,"Ecuador",2,0,3,1,5,1,14,1,1,4,9,9,5,0.605728694762117,0,0,3283.34263771641,60.3032387134123,14934.692,926,10,0.4155,0,0,"3",1,0,0,196,0,0,0,1,9.6114421077392,8.09661727931627,6.83195356556585,TRUE,"Latin America",1,0,0,0,1,0,2,1,0,"2","0","0",4,4,30
"879","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1981,222,"El Salvador",2,0,2,1,0,0,0,1,1,0,6,7,0,-2.48615616476651,0,1,1941.39715452509,60.266492478384,4652.058,210,0,0.3408,1,0,"2",1,1,0,0,1,0,0,0,8.44506498131664,7.57116317559512,5.35185813347607,TRUE,"Latin America",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,1
"880","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1982,222,"El Salvador",2,0,2,1,0,0,0,1,1,0,7,10,2,-2.52458129177535,0,1,1791.93085789107,51.2477402331044,4722.272,285,0,0.344,1,0,"2",1,1,0,0,1,0,0,0,8.4600453186972,7.49104900902436,5.65599181081985,TRUE,"Latin America",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,2
"881","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1983,222,"El Salvador",2,0,2,1,0,0,0,1,1,0,10,8,4,-2.46999218604666,0,1,1793.90912969012,54.3978010395888,4789.472,301,0,0.3536,1,0,"2",1,1,0,0,1,0,0,0,8.47417545468413,7.49215238898922,5.71042701737487,TRUE,"Latin America",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,3
"882","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1984,222,"El Salvador",2,0,2,1,0,0,0,1,1,1,8,11,6,-2.39375320357056,0,1,1793.25335461688,50.290675048531,4855.28,318,0,0.366,1,0,"2",2,1,0,0,1,0,0,0,8.487822051565,7.49178676569593,5.76519110278484,TRUE,"Latin America",0,0,0,1,1,0,1,1,1,"1","1","0",3,4,4
"883","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1985,222,"El Salvador",2,0,2,2,1,0,0,1,1,1,11,12,6,-2.20462275717654,0,1,1780.23849056275,52.2105382093727,4920.932,318,1,0.3784,1,1,"2",2,1,0,0,1,0,0,0,8.5012532224409,7.48450261777337,5.76519110278484,TRUE,"Latin America",0,0,0,1,1,1,1,1,1,"1","1","1",4,4,5
"884","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1986,222,"El Salvador",2,0,2,2,1,0,0,1,1,3,12,9,6,-2.15063033625553,0,1,1760.14741632688,53.7141227244256,4986.528,322.5,2,0.3881,1,0,"2",1,1,0,0,1,0,0,0,8.51449515498709,7.47315284380122,5.77919911394096,TRUE,"Latin America",0,0,0,1,1,1,1,1,0,"1","0","1",4,3,6
"885","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1987,222,"El Salvador",2,0,2,1,3,0,0,1,1,1,9,12,6,-2.04975615783111,0,1,1781.04660989013,45.0946221996724,5051.885,327,3,0.3978,1,0,"2",2,1,0,0,1,0,0,0,8.52751671994922,7.48495645357615,5.79301360838414,TRUE,"Latin America",0,0,0,1,1,0,1,1,1,"1","1","0",3,4,7
"886","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1988,222,"El Salvador",2,0,2,2,1,0,0,1,1,0,12,11,6,-2.05893311304154,0,1,1791.19327342547,38.0957044115822,5117.577,343,4,0.4052,1,0,"2",2,1,0,0,1,0,0,0,8.54043636383163,7.49063730993218,5.8406416573734,TRUE,"Latin America",0,0,0,1,1,1,1,1,1,"1","1","1",4,4,8
"887","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1989,222,"El Salvador",2,0,2,2,0,0,0,1,1,1,11,8,6,-1.89263226812442,0,1,1785.18035421237,36.9282958229436,5184.221,363,5,0.408,1,0,"2",1,1,0,0,1,0,0,0,8.55337486829627,7.4872747278841,5.89715386763674,TRUE,"Latin America",0,0,0,1,1,1,1,1,0,"1","0","1",4,3,9
"888","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1990,222,"El Salvador",2,0,2,1,1,0,0,1,1,1,8,9,6,-1.53482353600537,0,1,1847.25205301369,49.7844154221084,5252.082,369,6,0.412,1,0,"2",1,1,0,0,0,1,0,0,8.56637984840058,7.52145443705733,5.91350300563827,TRUE,"Latin America",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,10
"889","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1991,222,"El Salvador",2,0,2,1,1,0,0,1,1,5,9,10,7,-1.27494684659232,0,1,1888.33156474289,47.7330069666729,5321.576,370,7,0.4195,0,0,"2",1,0,0,0,0,1,0,0,8.57952477906661,7.5434489482055,5.91620206260743,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,11
"890","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1992,222,"El Salvador",2,0,2,1,5,0,0,1,1,5,10,12,7,-0.860970307694071,0,0,2004.19840038521,48.5246947789141,5392.142,378,8,0.4305,0,0,"2",1,0,0,0,0,1,0,0,8.59269798755695,7.60299945949259,5.93753620508243,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,12
"891","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1993,222,"El Salvador",2,0,2,1,5,0,0,1,1,6,12,13,7,-0.510039748375585,0,0,2124.44044220696,53.4635341597002,5461.834,380,9,0.444,0,0,"2",1,0,0,0,0,1,0,0,8.60553990977393,7.661263725369,5.9427993751267,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,13
"892","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1994,222,"El Salvador",2,0,2,1,6,0,0,1,1,8,13,13,7,-0.169883032720815,0,0,2226.00562572195,55.1733946769566,5528.012,387,10,0.4583,0,0,"2",1,0,0,0,0,1,0,0,8.61758353621215,7.7079640591108,5.96100533962327,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,14
"893","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1995,222,"El Salvador",2,0,2,1,8,0,0,1,1,5,13,12,7,0.112601426135831,0,0,2342.65711423748,59.3958212725646,5588.743,395,11,0.4679,0,1,"2",1,0,0,0,0,1,0,0,8.62850967503119,7.75904108304269,5.98141421125448,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,15
"894","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1996,222,"El Salvador",2,0,2,1,5,0,0,1,1,7,12,13,7,0.192978429433835,0,0,2359.55279595724,55.0075129659251,5643.363,419,12,0.4737,0,0,"2",1,0,0,0,0,1,0,0,8.6382354433856,7.76622738682509,6.04025471127741,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,16
"895","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1997,222,"El Salvador",2,0,2,1,7,0,0,1,1,6,13,14,7,0.38564578382433,0,0,2438.60091167826,63.4458045569256,5692.3,432,13,0.4754,0,0,"2",2,0,0,0,0,1,0,0,8.64686966337251,7.79917975697923,6.07073772800249,TRUE,"Latin America",0,0,0,0,1,0,1,1,1,"1","1","0",3,4,17
"896","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1998,222,"El Salvador",2,0,2,2,6,0,0,1,1,5,14,13,7,0.477551184351869,0,0,2510.70949101182,61.8733553179441,5736.075,450,14,0.4719,0,0,"2",1,0,0,0,0,1,0,0,8.65453045750778,7.82832065792516,6.11146733950268,TRUE,"Latin America",0,0,0,0,1,1,1,1,0,"1","0","1",4,3,18
"897","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1999,222,"El Salvador",2,0,2,1,5,0,0,1,1,6,13,13,7,0.315118318990873,0,0,2579.50501290329,62.2173016598875,5775.66,453,15,0.4693,0,0,"2",1,0,0,0,0,1,0,0,8.66140781457417,7.85535280404521,6.11809719804135,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,19
"898","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2000,222,"El Salvador",2,0,2,1,6,0,0,1,1,7,13,12,7,0.396628815072791,0,0,2618.63092751033,69.8342482545435,5811.836,483,16,0.4651,0,0,"2",1,0,0,0,0,0,1,0,8.66765180681098,7.87040691342823,6.18208490671663,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,20
"899","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2001,222,"El Salvador",2,0,2,1,7,0,0,1,1,6,12,13,7,0.665112880361065,0,0,2648.38859150902,67.4654484640946,5844.738,483,17,0.4599,0,0,"2",1,0,0,0,0,0,1,0,8.67329704826507,7.88170665534961,6.18208490671663,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,21
"900","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2002,222,"El Salvador",2,0,2,1,6,0,0,1,1,5,13,12,7,0.711526759921288,0,0,2696.7424055868,67.4439248743596,5874.301,488,18,0.4564,0,0,"2",1,0,0,0,0,0,1,0,8.67834235321043,7.89979980711615,6.19236248947487,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,22
"901","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2003,222,"El Salvador",2,0,2,1,5,0,0,1,1,5,12,11,7,0.451696840321877,0,0,2746.31954298569,70.0419361055913,5900.929,521,19,0.4522,0,0,"3",2,0,0,0,0,0,1,0,8.68286507512578,7.91801694626785,6.25766758788264,TRUE,"Latin America",0,0,0,0,1,0,1,1,1,"2","1","0",3,5,23
"902","A",0,0,0,"No Accreditation",0,0,0,0,0,0,0,0,0,0,2004,222,"El Salvador",2,0,3,2,5,1,1,1,1,5,11,11,7,0.428401627121625,0,0,2785.73560800514,71.2551350461759,5925.089,528,20,0.4457,0,0,"2",1,0,0,1,0,0,1,0,8.68695098698756,7.93226724962292,6.2709884318583,TRUE,"Latin America",0,0,0,0,1,1,2,1,0,"1","0","1",5,3,24
"903","A",0,0,0,"No Accreditation",0,0,0,0,0,0,0,0,0,0,2005,222,"El Salvador",2,0,2,1,5,1,2,1,1,5,11,12,7,0.423452659496583,0,0,2874.25725626454,69.8013314769098,5947.206,528,21,0.4383,0,0,"2",1,0,0,4,0,0,1,0,8.69067680842061,7.96354957420735,6.2709884318583,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,25
"904","A",0,0,0,"No Accreditation",0,0,0,0,0,0,0,0,0,0,2006,222,"El Salvador",2,0,2,1,5,1,3,1,1,4,12,10,7,0.33744499835451,0,0,2976.51177088394,71.8490407370072,5967.556,531,22,0.4315,0,0,"2",1,0,0,9,0,0,1,0,8.69409274233318,7.99850734719135,6.27664348934164,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,26
"905","A",1,0,0,"A",1,0,0,0,1,1,0,0,0,0,2007,222,"El Salvador",2,0,2,1,4,1,4,1,1,5,10,11,7,0.305702615538435,0,0,3081.06639350193,74.1774393307104,5986.414,529,23,0.4299,0,0,"2",1,0,0,16,0,0,1,0,8.69724784739765,8.03303104769974,6.27287700654617,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,27
"906","A",1,0,0,"A",1,0,0,0,1,1,0,0,0,0,2008,222,"El Salvador",2,0,2,1,5,1,5,1,1,5,11,12,7,0.405831702643495,0,0,3111.08348414215,76.5801875787411,6004.199,553,24,0.434,0,0,"2",1,0,0,25,0,0,1,0,8.70021433677437,8.04272633168453,6.31716468674728,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,28
"907","A",1,0,0,"A",1,0,0,0,1,1,0,0,0,0,2009,222,"El Salvador",2,0,2,1,5,1,6,1,1,5,12,13,8,0.45322941078083,0,0,3005.0189505571,61.8716422244809,6021.368,542,25,0.4419,0,0,"2",1,0,0,36,0,0,1,0,8.70306975501211,8.00803915329122,6.29710931993394,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,29
"908","A",1,0,0,"A",1,0,0,0,1,1,0,0,0,0,2010,222,"El Salvador",2,0,2,1,5,1,7,1,1,4,13,12,8,0.46457080430542,0,0,3037.48656326376,68.7687631604749,6038.306,568,26,0.4514,0,0,"2",1,0,0,49,0,0,0,1,8.70587878801544,8.01878566402215,6.34388043412633,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,30
"909","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2003,226,"Equatorial Guinea",4,0,2,1,4,0,0,1,1,3,2,3,-5,0.0159130980858604,0,0,8692.33143033413,307.015902231011,586.772,90,34,0.0951,0,0,"2",1,0,0,0,0,0,1,0,6.37463632870228,9.07019647115261,4.51085950651685,FALSE,"Africa",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,23
"910","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2004,226,"Equatorial Guinea",4,0,2,1,3,0,0,1,1,2,3,4,-5,-0.114708107379097,0,0,11610.8520237445,245.99631844443,606.201,93,35,0.1001,0,0,"2",1,0,0,0,0,0,1,0,6.40721161424293,9.35969545905733,4.54329478227,FALSE,"Africa",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,24
"911","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2005,226,"Equatorial Guinea",4,0,2,1,2,0,0,1,1,3,4,3,-5,-0.186978170551708,0,0,13129.5981770095,131.02447181321,625.866,93,36,0.1026,0,0,"2",1,0,0,0,0,0,1,0,6.43913629067853,9.482624363402,4.54329478227,FALSE,"Africa",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,25
"912","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2006,226,"Equatorial Guinea",4,0,2,1,3,0,0,1,1,3,3,4,-5,-0.129611998581563,0,0,13706.46413854,154.878338318259,645.718,97,37,0.1057,0,0,"2",1,0,0,0,0,0,1,0,6.47036287596681,9.52562283546705,4.58496747867057,FALSE,"Africa",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,26
"913","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2007,226,"Equatorial Guinea",4,0,2,1,3,0,0,1,1,2,4,5,-5,-0.104743190979127,0,0,14921.7785227458,171.836368322653,665.798,94,38,0.109,0,0,"1",2,0,0,0,0,0,1,0,6.50098632123134,9.61057707059091,4.55387689160054,FALSE,"Africa",0,0,0,0,1,0,1,0,1,"0","1","0",3,3,27
"914","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2010,226,"Equatorial Guinea",4,0,2,1,3,0,0,1,1,4,5,4,-5,-0.173939816483578,0,0,13757.7270035124,176.028062788734,728.71,92,41,0.1145,0,0,"2",1,0,0,0,0,0,0,1,6.59127584765055,9.52935590914395,4.53259949315326,FALSE,"Africa",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,30
"915","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1993,232,"Eritrea",4,0,2,1,5,0,0,0,0,6,7,7,-6,0.957499910658416,0,0,211.967825123053,102.060001634922,3150.811,4,0,0.411,0,0,"2",1,0,0,0,0,1,0,0,8.05541515899992,5.35643449486655,1.6094379124341,FALSE,"Africa",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,13
"916","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1994,232,"Eritrea",4,0,2,1,6,0,0,0,0,6,7,6,-6,1.01879455851486,0,0,257.190371031852,110.881778212018,3147.871,14,1,0.4043,0,0,"2",1,0,0,0,0,1,0,0,8.05448163029867,5.5498165539949,2.70805020110221,FALSE,"Africa",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,14
"917","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1995,232,"Eritrea",4,0,2,1,6,0,0,0,1,4,6,8,-6,0.945539854852118,0,0,263.185399180916,105.322628605412,3164.095,24,2,0.4004,0,1,"2",1,0,0,0,0,1,0,0,8.05962235372125,5.57285872367577,3.2188758248682,FALSE,"Africa",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,15
"918","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1996,232,"Eritrea",4,0,2,1,4,0,0,0,1,5,8,6,-6,0.696691823421741,0,0,284.096225253119,116.617520301229,3202.598,35,3,0.3879,0,0,"2",1,1,0,0,0,1,0,0,8.07171763439558,5.64931300208803,3.58351893845611,FALSE,"Africa",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,16
